3.108720872247857869e+01,1.210557464428745345e-01
3.108713874270768329e+01,1.210804579343152387e-01
3.108712522449314974e+01,1.210888481770253516e-01
3.108689020440043294e+01,1.211332864816484917e-01
3.108657742989223394e+01,1.211924268245569702e-01
3.108657742989223394e+01,1.211924268245569702e-01
3.108670627856457713e+01,1.211713106285752656e-01
3.108658775700317989e+01,1.211907343794993985e-01
3.108662926726960762e+01,1.211770548962839977e-01
3.108662926726960762e+01,1.211770548962839977e-01
3.108662926726960762e+01,1.211770548962839977e-01
3.108678354479782513e+01,1.211274908741822587e-01
3.108591182608230241e+01,1.214155551700704938e-01
3.108591182608230241e+01,1.214155551700704938e-01
3.108591182608230241e+01,1.214155551700704938e-01
3.108754298529737525e+01,1.211846351197175542e-01
3.108764310351720184e+01,1.210363072125193312e-01
3.108654639783209461e+01,1.211455667646614276e-01
3.108730705886117107e+01,1.209705335802581522e-01
3.108703210475242784e+01,1.210338023575168453e-01
3.108692428773629857e+01,1.210586117732020822e-01
3.108792621761708119e+01,1.209624031664843086e-01
3.108703631182034499e+01,1.210478548517333330e-01
3.108609176518629980e+01,1.211385533301245349e-01
3.108461087637707720e+01,1.213395589763901633e-01
3.108306815306774240e+01,1.215143125933361157e-01
3.108631611385953164e+01,1.211463963943460731e-01
3.108630479567622018e+01,1.211476784735490420e-01
3.108447750089280248e+01,1.214288287461353644e-01
3.108447750089280248e+01,1.214288287461353644e-01
3.108447750089280248e+01,1.214288287461353644e-01
3.108300759466031948e+01,1.216584274282186962e-01
3.108275113195862716e+01,1.216973593405804299e-01
3.108275113195862716e+01,1.216973593405804299e-01
3.108275113195862716e+01,1.216973593405804299e-01
3.108275113195862716e+01,1.216973593405804299e-01
3.108549137917565730e+01,1.213259646264513714e-01
3.108509845375079550e+01,1.216538612672493774e-01
3.108622592326110379e+01,1.214390898108795858e-01
3.108245515850859064e+01,1.211395350436031831e-01
3.107838794999914711e+01,1.211094697970111767e-01
3.107762043666880203e+01,1.211571647805743945e-01
3.107680274245486984e+01,1.211526304883169119e-01
3.107554152463593411e+01,1.212191057375827247e-01
3.107672405040297292e+01,1.212336426415479423e-01
3.107857418947751427e+01,1.211188380161882794e-01
3.108303094146545931e+01,1.208422881344322214e-01
3.108303094146545931e+01,1.208422881344322214e-01
3.109142941916429592e+01,1.207382259911094630e-01
3.109142941916429592e+01,1.207382259911094630e-01
3.111091666046374016e+01,1.204967674590055882e-01
3.110497351288811885e+01,1.205703863243282881e-01
3.111246929330463118e+01,1.206878822363067205e-01
3.112384638105883639e+01,1.208662174098390635e-01
3.115074440953535273e+01,1.206901412344626445e-01
3.109639076365572308e+01,1.210459435971750347e-01
3.120942337511243636e+01,1.202448430850192318e-01
3.120259327109683412e+01,1.202932503522181340e-01
3.119808171027610655e+01,1.203016357238774342e-01
3.120893983060143029e+01,1.202814543768742084e-01
3.120766147756670961e+01,1.202838303761644412e-01
3.127694363366659758e+01,1.201550597242015267e-01
3.127694363366659758e+01,1.201550597242015267e-01
3.125659781796904824e+01,1.201918510429162562e-01
3.135744711526345085e+01,1.200504011824028577e-01
3.124240591565208192e+01,1.204104670231670726e-01
3.124780376549086824e+01,1.204261959997744297e-01
3.124917332088290323e+01,1.204203944862806547e-01
3.126170861496497011e+01,1.203253152043587959e-01
3.126170861496497011e+01,1.203253152043587959e-01
3.117144546381447867e+01,1.207140031112804296e-01
3.119734162607224093e+01,1.205987622600352277e-01
3.120282119184830094e+01,1.206019896330610547e-01
3.115059904248903422e+01,1.205712316564109821e-01
3.115059904248903422e+01,1.205712316564109821e-01
3.115059904248903422e+01,1.205712316564109821e-01
3.115059904248903422e+01,1.205712316564109821e-01
3.115059904248903422e+01,1.205712316564109821e-01
3.115059904248903422e+01,1.205712316564109821e-01
3.116773287062654774e+01,1.206190037744924587e-01
3.112062153946973808e+01,1.207676263051444543e-01
3.111951094678628493e+01,1.207689199879228986e-01
3.111826387254219028e+01,1.207190904753333988e-01
3.116092769309074484e+01,1.206859472620465668e-01
3.118307479862309251e+01,1.206687423743242060e-01
3.118307479862309251e+01,1.206687423743242060e-01
3.120670226562181426e+01,1.206011566720206207e-01
3.118642472534002508e+01,1.206316943473185743e-01
3.101352712127977185e+01,1.212161470790960177e-01
3.104138623690709409e+01,1.210721201451431389e-01
3.105152390598838608e+01,1.210197101040370454e-01
3.106129509629507268e+01,1.209819342646663159e-01
3.106083230399888606e+01,1.209837234394642719e-01
3.107321647083348282e+01,1.209204225635488184e-01
3.107321647083348282e+01,1.209204225635488184e-01
3.107321647083348282e+01,1.209204225635488184e-01
3.108406924761962742e+01,1.208974235743651010e-01
3.106025168800269753e+01,1.210260914806786242e-01
3.105883779042368786e+01,1.210337335499581113e-01
3.109428898195645274e+01,1.208421210415588087e-01
3.104993672986289610e+01,1.210822971981848073e-01
3.104340462599530426e+01,1.211025315136809166e-01
3.100037591685112304e+01,1.213347986480537571e-01
3.102190150365035137e+01,1.212186044497849252e-01
3.107841958776232261e+01,1.209135222454142816e-01
3.106730338304004846e+01,1.209735270437755916e-01
3.106730338304004846e+01,1.209735270437755916e-01
3.106730338304004846e+01,1.209735270437755916e-01
3.107971383172579394e+01,1.209305658571455944e-01
3.088483334349736253e+01,1.214036214454372598e-01
3.088483334349736253e+01,1.214036214454372598e-01
3.082884131363717373e+01,1.215453662846799066e-01
3.082884131363717373e+01,1.215453662846799066e-01
3.082884131363717373e+01,1.215453662846799066e-01
3.075683056338833055e+01,1.217537236120038585e-01
3.075683056338833055e+01,1.217537236120038585e-01
3.075683056338833055e+01,1.217537236120038585e-01
3.075683056338833055e+01,1.217537236120038585e-01
3.095599442412727242e+01,1.212549322073889629e-01
3.107163999515253039e+01,1.208608445327019471e-01
3.102665283249169192e+01,1.209580810881463742e-01
3.120893393937720717e+01,1.204228060691796554e-01
3.114047731652089368e+01,1.206238314015572188e-01
3.108527035650813275e+01,1.207187943169641675e-01
3.089200108677793111e+01,1.210512417711965549e-01
3.089200108677793111e+01,1.210512417711965549e-01
3.089200108677793111e+01,1.210512417711965549e-01
3.093150686338577771e+01,1.209827179045982054e-01
3.100618390068104446e+01,1.207827269176620089e-01
3.104096439263833318e+01,1.206895820211235648e-01
3.095133349123198840e+01,1.209514717812413959e-01
3.089676562321480091e+01,1.210791529549063855e-01
3.090770208486503279e+01,1.210464559091515013e-01
3.092570163981938336e+01,1.209926421354893672e-01
3.090479440643703413e+01,1.210814008929528562e-01
3.087781283393312748e+01,1.211733147570326907e-01
3.088146086278733549e+01,1.211608875929666845e-01
3.083457488609921882e+01,1.213206066489237872e-01
3.083457488609921882e+01,1.213206066489237872e-01
3.083457488609921882e+01,1.213206066489237872e-01
3.076567856793576183e+01,1.216094487001648516e-01
3.094563968072912274e+01,1.210960995956728015e-01
3.094504498559006578e+01,1.211370972055727524e-01
3.094504498559006578e+01,1.211370972055727524e-01
3.094504498559006578e+01,1.211370972055727524e-01
3.098090930194005210e+01,1.210208590087920588e-01
3.109078984476596830e+01,1.206647302028020508e-01
3.121020743170574008e+01,1.204125353491448253e-01
3.121020743170574008e+01,1.204125353491448253e-01
3.123315103857659381e+01,1.203207441216017359e-01
3.121925698172484331e+01,1.203763305226917824e-01
3.121925698172484331e+01,1.203763305226917824e-01
3.121816093832278938e+01,1.203816372004781338e-01
3.115523859001798357e+01,1.206862862931955965e-01
3.111802804874989548e+01,1.208799447067999411e-01
3.105081770273529784e+01,1.212297340015380115e-01
3.097005882560056733e+01,1.216500352252612160e-01
3.096256910568284226e+01,1.218122952435939238e-01
3.097952211677316114e+01,1.214699771947135576e-01
3.097952211677316114e+01,1.214699771947135576e-01
3.097952211677316114e+01,1.214699771947135576e-01
3.097952211677316114e+01,1.214699771947135576e-01
3.097952211677316114e+01,1.214699771947135576e-01
3.097952211677316114e+01,1.214699771947135576e-01
3.104000932096002074e+01,1.211779742363778417e-01
3.103801624639752532e+01,1.213065083301302638e-01
3.103801624639752532e+01,1.213065083301302638e-01
3.097921621390334224e+01,1.217610236220588865e-01
3.097230619193145529e+01,1.217038029608474708e-01
3.104417962109524254e+01,1.213425090002732132e-01
3.105788372185944013e+01,1.212736211108429857e-01
3.098499243654335800e+01,1.216400316393177194e-01
3.098499243654335800e+01,1.216400316393177194e-01
3.098499243654335800e+01,1.216400316393177194e-01
3.098499243654335800e+01,1.216400316393177194e-01
3.106827840665200213e+01,1.212530658952987311e-01
3.106827840665200213e+01,1.212530658952987311e-01
3.106827840665200213e+01,1.212530658952987311e-01
3.105137648181676724e+01,1.211529357100185056e-01
3.102280201613028865e+01,1.209836551948486882e-01
3.103854624607985002e+01,1.210769269776374307e-01
3.105599307952808275e+01,1.211802853041448746e-01
3.103929110257951507e+01,1.212539355521932288e-01
3.083728129945226115e+01,1.221447326209676026e-01
3.083728129945226115e+01,1.221447326209676026e-01
3.077276219655251666e+01,1.227111329927857014e-01
3.084903449584606960e+01,1.220638631085402825e-01
3.084903449584606960e+01,1.220638631085402825e-01
3.084903449584606960e+01,1.220638631085402825e-01
3.084903449584606960e+01,1.220638631085402825e-01
3.084903449584606960e+01,1.220638631085402825e-01
3.088808969360259127e+01,1.217305613893890082e-01
3.088808969360259127e+01,1.217305613893890082e-01
3.088808969360259127e+01,1.217305613893890082e-01
3.088808969360259127e+01,1.217305613893890082e-01
3.091804828262376148e+01,1.216224906260754413e-01
3.091126629333764697e+01,1.215894184700098968e-01
3.091104150961097474e+01,1.215800959388325803e-01
3.091486331913799290e+01,1.216032161804327105e-01
3.091486331913799290e+01,1.216032161804327105e-01
3.091486331913799290e+01,1.216032161804327105e-01
3.085480346280169783e+01,1.218081028044315645e-01
3.085480346280169783e+01,1.218081028044315645e-01
3.105968441517379119e+01,1.211091772789001098e-01
3.108327819553112903e+01,1.210286900733077847e-01
3.106650119566241131e+01,1.210701457917569140e-01
3.111908888946050666e+01,1.208916761903286730e-01
3.111908888946050666e+01,1.208916761903286730e-01
3.094556809821955312e+01,1.214775064632724472e-01
3.064781563261540853e+01,1.224849757318236115e-01
3.051991972651308771e+01,1.229177217536244898e-01
3.045126354152072778e+01,1.231500254436558028e-01
3.058042309694660332e+01,1.226544775097941492e-01
3.058389143521645082e+01,1.226411704969456729e-01
3.072967861117232502e+01,1.221656615533897178e-01
3.072967861117232502e+01,1.221656615533897178e-01
3.072967861117232502e+01,1.221656615533897178e-01
3.094529574002970307e+01,1.214495012955569692e-01
3.079457809374814659e+01,1.220688830279398202e-01
3.090437294064572171e+01,1.216176755936684006e-01
3.089947963334485692e+01,1.216215568136291142e-01
3.082075651171320985e+01,1.216640588054927613e-01
3.087450384130799463e+01,1.216350410465703025e-01
3.086328101710270744e+01,1.216410390293590493e-01
3.077752763650133616e+01,1.219655292983091721e-01
3.077752763650133616e+01,1.219655292983091721e-01
3.070678309049844756e+01,1.222057029923996202e-01
3.070678309049844756e+01,1.222057029923996202e-01
3.070678309049844756e+01,1.222057029923996202e-01
3.086138399837113511e+01,1.215839557207978178e-01
3.086155093607812816e+01,1.215837131883746591e-01
3.081927299231024620e+01,1.216451359330201348e-01
3.096155583917311915e+01,1.214384228767212970e-01
3.098828138218919293e+01,1.213995951557422237e-01
3.112954875594683912e+01,1.207186532498084053e-01
3.113114164889390523e+01,1.207651581166955951e-01
3.113105816071301390e+01,1.207643806797906588e-01
3.112707210600997954e+01,1.207350543271713400e-01
3.110465949311323186e+01,1.205701594027664830e-01
3.106444783282454836e+01,1.206943425509193757e-01
3.107853570493102424e+01,1.206530037185061244e-01
3.112807714762722711e+01,1.205076314875793558e-01
3.112807714762722711e+01,1.205076314875793558e-01
3.112807714762722711e+01,1.205076314875793558e-01
3.099103409351643634e+01,1.207449131907072787e-01
3.099103409351643634e+01,1.207449131907072787e-01
3.099103409351643634e+01,1.207449131907072787e-01
3.108705597102821372e+01,1.204726127783801032e-01
3.108705597102821372e+01,1.204726127783801032e-01
3.108705597102821372e+01,1.204726127783801032e-01
3.111968891192472952e+01,1.205569040870033692e-01
3.118359200674184706e+01,1.203109745460193281e-01
3.118250619610366670e+01,1.203227148441763095e-01
3.118583558139881617e+01,1.201164666212262144e-01
3.118889264898374236e+01,1.199920094430546175e-01
3.121283122135675825e+01,1.198164044114968935e-01
3.121283122135675825e+01,1.198164044114968935e-01
3.127489463808338499e+01,1.193868529379641247e-01
3.125961212449094262e+01,1.194926258164028532e-01
3.122797510741222737e+01,1.200281099970734178e-01
3.122765898820473396e+01,1.200295157564078424e-01
3.123037786948583516e+01,1.198281490817501710e-01
3.123666409062997218e+01,1.197382401964032367e-01
3.123666409062997218e+01,1.197382401964032367e-01
3.123666409062997218e+01,1.197382401964032367e-01
3.123666409062997218e+01,1.197382401964032367e-01
3.123666409062997218e+01,1.197382401964032367e-01
3.123666409062997218e+01,1.197382401964032367e-01
3.122817439902863867e+01,1.198596642906744059e-01
3.122817439902863867e+01,1.198596642906744059e-01
3.122817439902863867e+01,1.198596642906744059e-01
3.114427941730830085e+01,1.204083621222918621e-01
3.116699033532191265e+01,1.204238999878131655e-01
3.116699033532191265e+01,1.204238999878131655e-01
3.116797521088070866e+01,1.204245737987079401e-01
3.114649488552947432e+01,1.204098778535039049e-01
3.116006072322188558e+01,1.204191590354280472e-01
3.116006072322188558e+01,1.204191590354280472e-01
3.108301170638331712e+01,1.207959492581233141e-01
3.105327945032540171e+01,1.208366382292571234e-01
3.102927027682427408e+01,1.208849934777768420e-01
3.099290073536991486e+01,1.208838108266610395e-01
3.110474488368145529e+01,1.207227504137714513e-01
3.108767854443962619e+01,1.206621181097052853e-01
3.111364649380254122e+01,1.207543755399272251e-01
3.111364649380254122e+01,1.207543755399272251e-01
3.107532304609830121e+01,1.206182222090258771e-01
3.107532304609830121e+01,1.206182222090258771e-01
3.111051544658481660e+01,1.206216254520033754e-01
3.112389604641255048e+01,1.206764564464639644e-01
3.112528615248115216e+01,1.206783269981927670e-01
3.107490624115740019e+01,1.206930635292373655e-01
3.108079943642169951e+01,1.206868542089084700e-01
3.107815628043840661e+01,1.206882082092530645e-01
3.107815628043840661e+01,1.206882082092530645e-01
3.107815628043840661e+01,1.206882082092530645e-01
3.107815628043840661e+01,1.206882082092530645e-01
3.107815628043840661e+01,1.206882082092530645e-01
3.107815628043840661e+01,1.206882082092530645e-01
3.107815628043840661e+01,1.206882082092530645e-01
3.107815628043840661e+01,1.206882082092530645e-01
3.104031593964710112e+01,1.207287983585421387e-01
3.104527209535346799e+01,1.207234820454272384e-01
3.104527209535346799e+01,1.207234820454272384e-01
3.104527209535346799e+01,1.207234820454272384e-01
3.104478231203872696e+01,1.207683387051134288e-01
3.104222888373943334e+01,1.210021936789508756e-01
3.104948861021399509e+01,1.210042467351780809e-01
3.102904750939898904e+01,1.209984659761555170e-01
3.107581789649364268e+01,1.209103048367244776e-01
3.105665574394773287e+01,1.208786618550008046e-01
3.104879239182998063e+01,1.208901307502534550e-01
3.099697140664045136e+01,1.209856716939453070e-01
3.099697140664045136e+01,1.209856716939453070e-01
3.099697140664045136e+01,1.209856716939453070e-01
3.107487108949606380e+01,1.208794329513160348e-01
3.097981381103883436e+01,1.210789008402442524e-01
3.100081482287734858e+01,1.210348323842062451e-01
3.106563785192177107e+01,1.208706332980002685e-01
3.102629299068594193e+01,1.209702952600692910e-01
3.102629299068594193e+01,1.209702952600692910e-01
3.103915004675844358e+01,1.209643887905482162e-01
3.103915004675844358e+01,1.209643887905482162e-01
3.100529730125225569e+01,1.210488777075726108e-01
3.100529730125225569e+01,1.210488777075726108e-01
3.097709165939513909e+01,1.211200473304906572e-01
3.097479845025659273e+01,1.211258336490750459e-01
3.097441069441552131e+01,1.211268231062339468e-01
3.096594564863569232e+01,1.211397867149181101e-01
3.103978997713057453e+01,1.210182456410141549e-01
3.108245337156727928e+01,1.209611317191452706e-01
3.103388647902395192e+01,1.210261487142240133e-01
3.103727485261561014e+01,1.210211810687407130e-01
3.100375184548641982e+01,1.210658920909513381e-01
3.109116762658218391e+01,1.209493020453426687e-01
3.101968813089692389e+01,1.211601602195891553e-01
3.086261796211465125e+01,1.216235032902208968e-01
3.092303616677057576e+01,1.214516045215460610e-01
3.105455246281409387e+01,1.210774211197170602e-01
3.100320016551716051e+01,1.211903270875353822e-01
3.113311562858218196e+01,1.208297257003747294e-01
3.106964445767021843e+01,1.210059002044374943e-01
3.099490901841220492e+01,1.212133405077754494e-01
3.099490901841220492e+01,1.212133405077754494e-01
3.110977018237488423e+01,1.208945247634548581e-01
3.110977018237488423e+01,1.208945247634548581e-01
3.096318043007556042e+01,1.213014083381700192e-01
3.096318043007556042e+01,1.213014083381700192e-01
